type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123180509,KronosQuoth,Innovation distinguishes between a leader and a follower.  #POKRally #HI,,,
mbdata,20140123180509,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",,,
mbdata,20140123180509,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",,,
mbdata,20140123180515,POK,Up next: Dr. Audrey Newman BS in Biology MS in Marine Biology PhD in Ecological Economics,,,
mbdata,20140123180515,choconibbs,Over 10 years ago people. #getoverit #POKRally,,,
ccdata,20140123180515,,SUBJECT STOP,,,1919 N. Pilau St
mbdata,20140123180521,choconibbs,@Sara No you don't get it,,,
mbdata,20140123180530,henri,RT @choconibbs Dr D'Strange-o talking to a bunch of glassy eyed sheep! #POKLove,,,
mbdata,20140123180532,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123180537,choconibbs,@Sara I'm angry over all the kids who got sick then,,,
mbdata,20140123180549,choconibbs,@Sara POK says we kidnap and extort for Poor Julie #hogwash,,,
mbdata,20140123180554,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",,,
mbdata,20140123180554,Clevvah4Evah,My boss just made a 360 on his last decision! #POK #Rally #Grammar,,,
mbdata,20140123180554,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,
mbdata,20140123180615,sithLordJames,RT @choconibbs Over 10 years ago people. #getoverit #POKRally,,,
mbdata,20140123180615,POK,Dr. Newman is the winner of the Goldman Environmental Prize the Rachel Carson Award and the Natural World Book Prize,,,
ccdata,20140123180615,,TRAFFIC STOP,,,2978 N. Taxiarchon Ave
mbdata,20140123180618,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,,,
mbdata,20140123180618,Clevvah4Evah,You got low self coincidence #POK #Rally #Grammar,,,
mbdata,20140123180618,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",,,
mbdata,20140123180618,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",,,
mbdata,20140123180646,Clevvah4Evah,Please except my gift of appreciation #POK #Rally #Grammar,,,
mbdata,20140123180646,KronosQuoth,Blessed are those who can give without remembering and take without forgetting.  #POKRally #HI,,,
mbdata,20140123180649,wireHead1122,RT @choconibbs @Sara POK says we kidnap and extort for Poor Julie #hogwash,,,
mbdata,20140123180710,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,
mbdata,20140123180710,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",,,
mbdata,20140123180710,KronosQuoth,Evolution inspires incredible phenomena #POKRally #HI,,,
mbdata,20140123180710,Clevvah4Evah,April 31 2013 - will always remember that date #POK #Rally #Grammar,,,
mbdata,20140123180738,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,,,
mbdata,20140123180738,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,
mbdata,20140123180752,POK,"Dr. Newman is the author of prize-winning book """"Song of the Otters""""""""",,,
mbdata,20140123180752,choconibbs,Some egghead is going to read from a book!  #POKRally #illiteratecriminals,,,
ccdata,20140123180752,,PARK CHECK,,,3301 N. Taxiarchon Ave
mbdata,20140123180758,KronosQuoth,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",,,
mbdata,20140123180758,KronosQuoth,"If you do what youve always done, youll get what youve always gotten.  #KronosStar #POKRally",,,
mbdata,20140123180758,KronosQuoth,Either write something worth reading or do something worth writing.  #KronosStar #POKRally,,,
mbdata,20140123180758,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,20140123180813,POK,Dr. Newman serves on the board of the Institute of Environmental Sciences,,,
mbdata,20140123180822,KronosQuoth,It is better to fail in originality than to succeed in imitation.  #POKRally #HI,,,
mbdata,20140123180822,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,
mbdata,20140123180822,skinnyJeans,I trust this goodstuff.kronos/links #abilasFinest,,,
mbdata,20140123180835,dolls4sale,"RT @choconibbs Go back to your farms, you sheep #baa-baa #POKRally",,,
mbdata,20140123180837,pinky,RT @choconibbs @Sara I'm angry over all the kids who got sick then,,,
mbdata,20140123180845,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,,,
mbdata,20140123180845,reggierockin776,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,
mbdata,20140123180845,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123180846,Viktor-E,Fantastic message from Prof DiS: We're all in this together!,,,
mbdata,20140123180905,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",,,
mbdata,20140123180905,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,
mbdata,20140123180905,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,,,
mbdata,20140123180905,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,,,
ccdata,20140123180922,,MISDEMEANOR ASSAULT-IN PROGRESS,,,5367 N. Averof St
mbdata,20140123180927,POK,Prof De Stefano concludes his remarksand receives thundering applause,,,
mbdata,20140123180936,KronosQuoth,The only way to do great work is to love what you do.  #KronosStar #POKRally,,,
mbdata,20140123180936,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,
mbdata,20140123180936,KronosQuoth,"Strive not to be a success, but rather to be of value.  #KronosStar #POKRally",,,
mbdata,20140123180956,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",,,
mbdata,20140123180956,KronosQuoth,To be successful you must accept all challenges that come your way. You can't just accept the ones you like.  #POKRally #HI,,,
mbdata,20140123181002,POK,Sylvia Marek introduces special guest Dr. Audrey McConnell Newman,,,
mbdata,20140123181002,choconibbs,Slippery Sylvia introduces Dr. Rotter  #POKRally,,,
ccdata,20140123181002,,VANDALISM-REPORT,,,6055 N. Desafio St
mbdata,20140123181011,choconibbs,@JohnP Sure I'll shut up #stickyrheadinsomegelato #POKRally,,,
mbdata,20140123181026,KronosQuoth,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI",,,
mbdata,20140123181054,KronosQuoth,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI,,,
mbdata,20140123181054,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",,,
mbdata,20140123181054,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",,,
mbdata,20140123181114,rockinHW,discount drugs with no prescription required  cheapdrugs.kronos/meds #meds #abila,,,
mbdata,20140123181114,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,,,
mbdata,20140123181114,KronosQuoth,"Courage is resistance to fear, mastery of fear - not absense of fear.  #POKRally #HI",,,
mbdata,20140123181114,eazymoney,Hi! I advise you to visit this link hottips.kronos/trading #abila,,,
mbdata,20140123181127,dragonRider1,RT @POK Prof De Stefano concludes his remarksand receives thundering applause,,,
mbdata,20140123181136,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,20140123181136,KronosQuoth,The mind is everything. What you think you become.   #KronosStar #POKRally,,,
mbdata,20140123181136,KronosQuoth,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI,,,
mbdata,20140123181136,KronosQuoth,Fortune sides with him who dares.  #POKRally #HI,,,
mbdata,20140123181148,POK,Dr. Newman has won numorous prestgious awards including the Goldman Environment Prize in 1998,,,
mbdata,20140123181158,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123181158,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",,,
mbdata,20140123181158,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,,,
mbdata,20140123181203,POK,Dr. Newman is a Board Member of the Institution of Environmental Sciences,,,
mbdata,20140123181203,maha_Homeland,"Sylvia introduces Audrey Newman, internationally renown environmental scientist",,,
mbdata,20140123181203,SaveOurWildlands,Dr. Newman won the Rachel Carson Award in 2004 and the Goldman Environmental Prize in 1998,,,
mbdata,20140123181220,dealsRUs101,fyi this website badprofiles.kronos/tacky is spreading nasty blogs around #gettingFired,,,
mbdata,20140123181220,KronosQuoth,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally,,,
mbdata,20140123181220,KronosQuoth,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally",,,
mbdata,20140123181220,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,
mbdata,20140123181250,KronosQuoth,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally,,,
mbdata,20140123181250,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,
mbdata,20140123181250,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,,,
mbdata,20140123181254,POK,Dr. Newman is the author of 'Song of the Otters' which won the 2001 Natural World Book Prize,,,
mbdata,20140123181254,maha_Homeland,Dr. Newman has a PhD from the United States in ecological economics,,,
mbdata,20140123181254,choconibbs,Dr Audrey-Rotter comes from the USA! #couldthisgetworse? #POKRally,,,
mbdata,20140123181303,wiseWords,RT @SaveOurWildlands Dr. Newman won the Rachel Carson Award in 2004 and the Goldman Environmental Prize in 1998,,,
mbdata,20140123181310,KronosQuoth,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally",,,
mbdata,20140123181310,KronosQuoth,"Opportunities don't happen, you create them.  #POKRally #HI",,,
mbdata,20140123181311,plasticParts,RT @choconibbs @JohnP Sure I'll shut up #stickyrheadinsomegelato #POKRally,,,
mbdata,20140123181340,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,
ccdata,20140123181349,,TRAFFIC STOP,,,Rist Way / Exadakitiou Way
mbdata,20140123181354,luvMyPants,RT @choconibbs Dr Audrey-Rotter comes from the USA! #couldthisgetworse? #POKRally,,,
mbdata,20140123181402,zengardener,RT @choconibbs Slippery Sylvia introduces Dr. Rotter  #POKRally,,,
mbdata,20140123181410,grassGreeener,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks,,,
mbdata,20140123181410,KronosQuoth,"Life is what we make it, always has been, always will be.  #KronosStar #POKRally",,,
mbdata,20140123181413,POK,Dr. Newman believes education and community action are crucial to the environmental movement.,,,
mbdata,20140123181413,choconibbs,HA! The press is here in force -- Homeland Deludednation and the Abila Boast. Lovely #POKRally,,,
mbdata,20140123181413,ourcountryourrights,Dr. Newman says radicalism is to change the world to what it should be #POK,,,
ccdata,20140123181413,,BUSINESS CHECK,,,2197 Rist Way
mbdata,20140123181422,choconibbs,"HEADLINE """"Rotter says Extortion is Good"""" @Deludednation #POKRally""""",,,
mbdata,20140123181432,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,,,
mbdata,20140123181432,cheapgoods998,"A tear is 1% water, 99% feelings #POK #Rally #Grammar",,,
mbdata,20140123181457,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",,,
mbdata,20140123181457,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,
mbdata,20140123181502,POK,Dr. Newman was inspired by American Saul Alinsky author of 'Rules for Radicals',,,
mbdata,20140123181502,choconibbs,@jojods People who believe this crap are the ignorant ones #POKRally,,,
mbdata,20140123181514,POK,Audrey Newman is an internationally known environmental activist. Follow her at @AudreyNewmanWorld,,,
mbdata,20140123181514,SaveOurWildlands,Great article about why education is the key to saving our wildlands: SOW.kronos/classes,,,
mbdata,20140123181514,AbilaPost,Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181514,anaregents,Dr. Audrey Newman is the featured speaker.˜ She's an internationally known activist.,,,
mbdata,20140123181514,truccotrucco,who wnats to join me for some gelato #hungry #gelatogalore,36.052,24.852,
mbdata,20140123181524,KronosQuoth,When you stop chasing the wrong things you give the right things a chance to catch you.  #POKRally #HI,,,
mbdata,20140123181524,KronosQuoth,"Success is...knowing your purpose in life, growing to reach your maximum potential, and sowing seeds that benefit others.  #POKRally #HI",,,
mbdata,20140123181524,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,20140123181524,KronosQuoth,"Build your own dreams, or someone else will hire you to build theirs.  #KronosStar #POKRally",,,
ccdata,20140123181533,,INCOMPLETE CALL FOR POLICE,,,N/A
mbdata,20140123181547,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,20140123181547,KronosQuoth,No one can make you feel inferior without your consent.  #POKRally #HI,,,
mbdata,20140123181612,KronosQuoth,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally,,,
mbdata,20140123181612,KronosQuoth,You measure the size of the accomplishment by the obstacles you had to overcome to reach your goals.  #POKRally #HI,,,
mbdata,20140123181613,rnbwBrite,RT @POK Dr. Newman believes education and community action are crucial to the environmental movement.,,,
mbdata,20140123181614,sarajane,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181614,luvMyPants,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181614,gardener4958,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181614,worldWatcher,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181634,POK,5 ways to help POK: POK.kronos/join,,,
mbdata,20140123181634,MindOfKronos,Will the next whiny greenie please take the stage?,,,
ccdata,20140123181634,,SUBJECT STOP,,,N. Pilau St / N. Aveny St
mbdata,20140123181641,KronosQuoth,Definiteness of purpose is the starting point of all achievement.  #KronosStar #POKRally,,,
mbdata,20140123181641,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,20140123181712,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,
mbdata,20140123181712,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",,,
mbdata,20140123181714,electricAvenue,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181714,stolkfair,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181741,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,,,
mbdata,20140123181741,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,
mbdata,20140123181741,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,
mbdata,20140123181755,maha_Homeland,Dr. Newman inspired by American Saul Alinsky-author of 'Rules for Radicals',,,
mbdata,20140123181755,choconibbs,"""Songs of the Rotters""""?  #POKRally""""",,,
ccdata,20140123181755,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,781 S. Maskin St
mbdata,20140123181807,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,
mbdata,20140123181807,Clevvah4Evah,You got low self coincidence #POK #Rally #Grammar,,,
mbdata,20140123181807,KronosQuoth,Innovation distinguishes between a leader and a follower.  #POKRally #HI,,,
mbdata,20140123181807,KronosQuoth,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally,,,
mbdata,20140123181814,brandonL,RT @POK Audrey Newman is an internationally known environmental activist. Follow her at @AudreyNewmanWorld,,,
mbdata,20140123181836,KronosQuoth,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI",,,
mbdata,20140123181836,skinnyJeans,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,
mbdata,20140123181836,eazymoney,get paid to give away free software! Easy make.money.kronos/link #kronos,,,
mbdata,20140123181836,KronosQuoth,Start where you are. Use what you have.  Do what you can.  #KronosStar #POKRally,,,
mbdata,20140123181905,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,
mbdata,20140123181914,sarajane,RT @SaveOurWildlands Great article about why education is the key to saving our wildlands: SOW.kronos/classes,,,
mbdata,20140123181914,jgrobannne,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181914,muppiesRock,RT @AbilaPost Dr Audrey McConnell Newman begins her remarks #POKrally #AbilaPost,,,
mbdata,20140123181936,mainman447,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,
mbdata,20140123181936,KronosQuoth,"Certain things catch your eye, but pursue only those that capture the heart.  #KronosStar #POKRally",,,
mbdata,20140123182000,choconibbs,Anyone who wants to learn environmental terrorism come to the Park #POKRally,,,
mbdata,20140123182000,ReggieWassali,everyone needs to read Rules for Radicals #SaulAlinsky #POKRally,,,
ccdata,20140123182000,,CHECK ON HAZARD,,,3776 N. Scarkeme St
mbdata,20140123182000,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,
mbdata,20140123182027,KronosQuoth,Change your thoughts and you change your world.  #KronosStar #POKRally,,,
mbdata,20140123182052,KronosQuoth,"The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally",,,
mbdata,20140123182052,KronosQuoth,I didnt fail the test. I just found 100 ways to do it wrong.  #KronosStar #POKRally,,,
mbdata,20140123182052,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,
mbdata,20140123182055,phantomagate,RT @maha_Homeland Dr. Newman inspired by American Saul Alinsky-author of 'Rules for Radicals',,,
mbdata,20140123182116,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,
mbdata,20140123182116,KronosQuoth,The road to success and the road to failure are almost exactly the same.  #POKRally #HI,,,
mbdata,20140123182116,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,
mbdata,20140123182116,KronosQuoth,Motivation is what gets you started. Habit is what keeps you going.  #POKRally #HI,,,
mbdata,20140123182140,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,
mbdata,20140123182140,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",,,
mbdata,20140123182140,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",,,
mbdata,20140123182140,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,
mbdata,20140123182144,SaveOurWildlands,Dr. Newman is saying that education is the key to being an effective leader and community organizer,,,
ccdata,20140123182144,,TRAFFIC STOP,,,5607 N. Bilar St
mbdata,20140123182155,wiseWords,"RT @choconibbs ""Songs of the Rotters""""?  #POKRally""""",,,
mbdata,20140123182201,KronosQuoth,"Success is liking yourself, liking what you do, and liking how you do it.  #POKRally #HI",,,
mbdata,20140123182201,KronosQuoth,"If you can dream it, you can achieve it.  #KronosStar #POKRally",,,
mbdata,20140123182201,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",,,
mbdata,20140123182222,KronosQuoth,"In my experience, there is only one motivation, and that is desire. No reasons or principle contain it or stand against it.  #POKRally #HI",,,
mbdata,20140123182250,KronosQuoth,"The past is a ghost, the future a dream. All we ever have is now.  #KronosStar #POKRally",,,
mbdata,20140123182250,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,,,
mbdata,20140123182250,reggierockin776,"Gain over 1,000 followers a week by using: getem.kronos/followers #abilaFinest #followme",,,
mbdata,20140123182250,KronosQuoth,"Life is not measured by the number of breaths we take, but by the moments that take our breath away.  #KronosStar #POKRally",,,
mbdata,20140123182310,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",,,
mbdata,20140123182310,Clevvah4Evah,I literally felt like blowing them up #POK #Rally #Grammar,,,
mbdata,20140123182310,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,
mbdata,20140123182310,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",,,
mbdata,20140123182333,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",,,
mbdata,20140123182333,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",,,
mbdata,20140123182333,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,,,
mbdata,20140123182358,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,,,
mbdata,20140123182358,reggierockin776,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,,,
mbdata,20140123182358,KronosQuoth,"Two roads diverged in a wood, and I—I took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally",,,
mbdata,20140123182426,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",,,
mbdata,20140123182444,soup4u,RT @SaveOurWildlands Dr. Newman is saying that education is the key to being an effective leader and community organizer,,,
mbdata,20140123182454,KronosQuoth,"If you hear a voice within you say you cannot paint, then by all means paint and that voice will be silenced.  #KronosStar #POKRally",,,
mbdata,20140123182454,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,
mbdata,20140123182454,KronosQuoth,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",,,
mbdata,20140123182454,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,
mbdata,20140123182500,GreyCatCollectibles,Smell something funny upstairs - wish this renovation work would get finished!,,,
mbdata,20140123182500,starz1134,Just found some local hot peppers at the Abila market. Feelin' the burn! #abilafire,,,
mbdata,20140123182500,SaveOurWildlands,We need your help!: SOW.kronos/helpnow,,,
mbdata,20140123182500,choconibbs,And make millions off of endangered species #DrRotter #POKRally,,,
ccdata,20140123182500,,ALARM-SECURE NO CRIME,,,4678 N. Delfon St
mbdata,20140123182514,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,,,
mbdata,20140123182514,KronosQuoth,You can't connect the dots looking forward; you can only connect them looking backwards. #POKRally #HI,,,
mbdata,20140123182514,KronosQuoth,If you want to achieve greatness stop asking for permission.  #POKRally #HI,,,
mbdata,20140123182514,KronosQuoth,We become what we think about.  #KronosStar #POKRally,,,
mbdata,20140123182539,KronosQuoth,"Don't raise your voice, improve your argument.  #POKRally #HI",,,
mbdata,20140123182603,carjunkers,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,
mbdata,20140123182603,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,,,
mbdata,20140123182626,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,
mbdata,20140123182626,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,,,
mbdata,20140123182649,KronosQuoth,Great minds discuss ideas; average minds discuss events; small minds discuss people.  #POKRally #HI,,,
mbdata,20140123182649,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,
mbdata,20140123182649,KronosQuoth,"The most difficult thing is the decision to act, the rest is merely tenacity.  #KronosStar #POKRally",,,
mbdata,20140123182720,Clevvah4Evah,Dont loose your way in the dark going home #POK #Rally #Grammar,,,
mbdata,20140123182720,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,
mbdata,20140123182743,KronosQuoth,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally",,,
mbdata,20140123182743,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123182743,KronosQuoth,Eighty percent of success is showing up.  #KronosStar #POKRally,,,
mbdata,20140123182743,KronosQuoth,No one can make you feel inferior without your consent.  #POKRally #HI,,,
mbdata,20140123182807,KronosQuoth,Intuition influences your own observations #POKRally #HI,,,
mbdata,20140123182807,KronosQuoth,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI,,,
mbdata,20140123182833,junkman995,Have you heard millions of people are making $5k+/Mo from home? heres how...workAthome.kronos/scam #kronos #abilajobs,,,
mbdata,20140123182833,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,
mbdata,20140123182833,KronosQuoth,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI",,,
mbdata,20140123182833,Clevvah4Evah,What's the diff between would of and would've? #POK #Rally #Grammar,,,
mbdata,20140123182900,slamrjamr,RT @SaveOurWildlands We need your help!: SOW.kronos/helpnow,,,
mbdata,20140123182902,KronosQuoth,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",,,
mbdata,20140123182902,KronosQuoth,Don't be afraid to give up the good to go for the great.  #POKRally #HI,,,
mbdata,20140123182902,KronosQuoth,It is never too late to be what you might have been.  #KronosStar #POKRally,,,
mbdata,20140123182922,KronosQuoth,"Do what you can, where you are, with what you have.  #KronosStar #POKRally",,,
mbdata,20140123182922,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,,,
mbdata,20140123182944,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",,,
mbdata,20140123182944,KronosQuoth,"Don't raise your voice, improve your argument.  #POKRally #HI",,,
mbdata,20140123183000,GreyCatCollectibles,Yuck - electrical smell is getting worse,,,
mbdata,20140123183000,POK,Local coffee shop owner goes green:  POK.kronos/ourcommunity/beansnthings,,,
mbdata,20140123183000,SaveOurWildlands,12 essential actions for a green Kronos: SOW.kronos/actnow,,,
mbdata,20140123183000,choconibbs,"Does anyone beside me think the POK logo means """"just stop now""""?  #POKRally #DrRotter""""",,,
mbdata,20140123183000,anaregents,Dr. Newman's speech is moving. Activism is people acting˜for the people!˜#POKrally,,,
mbdata,20140123183000,ReggieWassali,"DrNewman """"real education is experience & particpation"""" the reason im here #POKRally""""",,,
mbdata,20140123183000,FriendsOfKronos,listen to Dr Newman totally discredit herself to the rest of the world good carreer move doc #POK #terror,,,
ccdata,20140123183000,,TRAFFIC STOP,,,N. Taxiarchon Ave / N. Agiasou St
mbdata,20140123183100,jaques,RT @FriendsOfKronos listen to Dr Newman totally discredit herself to the rest of the world good carreer move doc #POK #terror,,,
mbdata,20140123183200,lordWally,RT @anaregents Dr. Newman's speech is moving. Activism is people acting˜for the people!˜#POKrally,,,
mbdata,20140123183400,klingon4real,"RT @ReggieWassali DrNewman """"real education is experience & particpation"""" the reason im here #POKRally""""",,,
