type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123192126,KronosQuoth,"If you can't explain it simply, you don't understand it well enough.  #POKRally #HI",,,
mbdata,20140123192126,KronosQuoth,The distance between insanity and genius is measured only by success.  #POKRally #HI,,,
mbdata,20140123192126,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,
mbdata,20140123192126,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,
mbdata,20140123192138,brewvebeenserved,FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers,36.054,24.901,
mbdata,20140123192138,kingWilly,Can't believe this place sometimes. People are so inconsiderate. #jerkdrivers,,,
ccdata,20140123192138,,FELONY HIT & RUN-IN PROGRESS-WITH INJURY,,,547 N. Schaber Ave
mbdata,20140123192142,slamrjamr,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123192142,brain448,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123192152,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,
mbdata,20140123192152,KronosQuoth,"If you don't value your time, neither will others. Stop giving away your time and talents- start charging for it.  #POKRally #HI",,,
mbdata,20140123192152,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,
mbdata,20140123192200,BlueVelvet,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,
mbdata,20140123192200,jgrobannne,RT @GreyCatCollectibles some of these guys are looking really beat,,,
mbdata,20140123192200,AbilaFireDept,Abila Fire Department announces expansion of evacuation area #AFD,,,
mbdata,20140123192200,dangermice,They are announcing more evacuations not sure if i'll be able to keep seeing anything,36.059,24.894,
mbdata,20140123192200,trapanitweets,OMG!!!!!!! Some derp in a?balck?van just?hit a guy on a bike!!!!!,36.054,24.901,
mbdata,20140123192200,jsmith,OMG! A van just hit a guy on a bike.,,,
ccdata,20140123192200,,ALL UNITS BROADCAST-FELONY HIT & RUN-BLACK VAN/PARTIAL PLATE #L829,,,ALL UNITS
mbdata,20140123192201,microBanana,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
mbdata,20140123192201,vonneka,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
mbdata,20140123192201,joyce101,RT @AbilaPoliceDepartment Abila Police Department reports a bicyclist has been struck on the 500 block of Schaber between Eira and Edessis #APD,,,
mbdata,20140123192222,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,
mbdata,20140123192222,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,
mbdata,20140123192222,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,
mbdata,20140123192242,vetsRock,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123192242,vetsRock,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123192247,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,20140123192300,lordWally,RT @anaregents Viktor-e and POK party in the park!,,,
mbdata,20140123192300,pinky,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,
mbdata,20140123192300,gardener4958,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,
mbdata,20140123192300,dtennent,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,,,
mbdata,20140123192300,HomelandIlluminations,officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192300,AbilaPoliceDepartment,Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD,,,
mbdata,20140123192300,trapanitweets,AND LEFT!!!!!!,36.054,24.901,
ccdata,20140123192300,,FIRE/MEDICS DISPATCHED-PEDESTRIAN HIT & RUN,,,547 N. Schaber Ave
mbdata,20140123192301,rnbwBrite,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
mbdata,20140123192301,phantomagate,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
mbdata,20140123192301,rrWine,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
mbdata,20140123192310,KronosQuoth,Your problem isn't the problem. Your reaction is the problem.  #POKRally #HI,,,
mbdata,20140123192310,carjunkers,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,
mbdata,20140123192310,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,
mbdata,20140123192310,junkman377,I just found out who viewed my profile! find whos watching yours chirpwatch.kronos/watchme #abila,,,
mbdata,20140123192333,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123192333,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,,,
mbdata,20140123192333,KronosQuoth,"It's not what you look at that matters, it's what you see.  #POKRally #HI",,,
mbdata,20140123192333,KronosQuoth,All our dreams can come true if we have the courage to pursue them.  #POKRally #HI,,,
mbdata,20140123192342,henri,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,
ccdata,20140123192344,,CRIME SCENE INVESTIGATION-REQUEST,,,547 N. Schaber Ave
mbdata,20140123192354,AbilaPoliceDepartment,Abila Police Department issues description of hit and run vehicle: a black van with partial license plate L829 #APD,,,
mbdata,20140123192356,KronosQuoth,"Take up one idea. Make that one idea your life -- think of it, dream of it, live on that idea.  #POKRally #HI",,,
mbdata,20140123192400,phantomagate,RT @AbilaPost 2 fire trucks have arrived with fresh fire figthers to replace the weary early arrivals #AFD #heroes #AbilaPost,,,
mbdata,20140123192400,soup4u,RT @HomelandIlluminations Additional fire trucks arrive. Fire still out of control. #HI,,,
mbdata,20140123192400,jaques,RT @OnlytheTruth BEATEN BY FIRE! #firewins,,,
mbdata,20140123192400,dragonRider1,RT @AbilaPoliceDepartment Abila Police Department releases a partial license plate number for hit and run vehicle L829 #APD,,,
mbdata,20140123192401,siliconKing,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
mbdata,20140123192401,sithLordJames,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
mbdata,20140123192401,sithLordJames,RT @KronosStar A bicyclist has been hit on the 500 block of Schaber.  #KronosStar,,,
ccdata,20140123192415,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,Egeou Ave / Ipsilantou Ave
mbdata,20140123192418,aliceRocks,some guy just got hit by this crazy driver - he's messed up,,,
mbdata,20140123192419,KronosQuoth,Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally,,,
mbdata,20140123192419,KronosQuoth,The only person you are destined to become is the person you decide to be.  #KronosStar #POKRally,,,
mbdata,20140123192419,dealsRUs101,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,
mbdata,20140123192419,KronosQuoth,You miss 100% of the shots you dont take.  #KronosStar #POKRally,,,
mbdata,20140123192438,pinky,RT @brewvebeenserved FREE COFFEE to anyone who caught the license plate of that black van! #jerkdrivers,,,
mbdata,20140123192442,jgrobannne,RT @KronosStar The two fresh fire units have arrived and are relieving the original responders.  #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123192442,soup4u,RT @OnlytheTruth Hey whatever happened to that cat?,,,
mbdata,20140123192447,junkman995,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,,,
mbdata,20140123192447,junkman995,get paid to give away free software! Easy make.money.kronos/link #kronos,,,
mbdata,20140123192447,KronosQuoth,The person who says it cannot be done should not interrupt the person who is doing it.  #KronosStar #POKRally,,,
mbdata,20140123192447,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,
mbdata,20140123192500,rrWine,RT @dangermice They are announcing more evacuations not sure if i'll be able to keep seeing anything,,,
mbdata,20140123192500,jaques,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192500,sarajane,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192500,HomelandIlluminations,Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,
mbdata,20140123192500,dangermice,They must be really worried,36.059,24.894,
mbdata,20140123192500,AbilaAllFaith,Reminder - we have opened our doors to evacuees of tonight's fire. Cookies and punch are available.,,,
mbdata,20140123192500,trollingsnark,TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!,,,
mbdata,20140123192500,hennyhenhendrix,anyone know a good body shop?,36.057,24.892,
mbdata,20140123192500,hngohebo_ABILAPOST,#APD has released description of hit and run vehicle from 500 block of Schaber: black van with partial license L829 #AbilaPost,,,
mbdata,20140123192500,AbilaPoliceDepartment,Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD,,,
mbdata,20140123192500,trapanitweets,i called 555. got a license HAHA to the derp!,36.054,24.901,
mbdata,20140123192500,brewvebeenserved,This is the FIRST time anyone has been injured near our store! It's usually a very SAFE neighborhood! #stopby,36.054,24.901,
mbdata,20140123192500,Officia1AbilaPost,Shocking discoveries in the GAStech kidnapping case  smad.co.kronos/39xhke,,,
ccdata,20140123192500,,DISTURBANCE-NOISE,,,N. Limnou St / Nikomidias St
mbdata,20140123192501,muppiesRock,RT @dtrejos Hope they had good insurance.,,,
mbdata,20140123192508,AbilaPost,#AFD and #APD have announced expanding evacuation perimeter to addtional buildings #AbilaPost,,,
mbdata,20140123192508,GreyCatCollectibles,making us move again... I'm practically downtown now,,,
mbdata,20140123192508,dtrejos,Hate to say #itolduso but -- everyone noes that company does shoddy construction. #dancingdolphinfire,,,
mbdata,20140123192508,martaO,This is the worst. Now my ashtma kicks in. #smokygridlock,,,
mbdata,20140123192508,OnlytheTruth,Best fire in years!,,,
mbdata,20140123192508,trapanitweets,"Poor guy on bike appears to be ok, just shaken.",36.054,24.901,
ccdata,20140123192508,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Hacia St / N. Brada St
mbdata,20140123192518,cheapgoods998,make $630-$8062 a month online fastjobs.kronos/tricks #abila #workAtHome,,,
mbdata,20140123192545,skinnyJeans,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,
mbdata,20140123192545,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",,,
mbdata,20140123192545,KronosQuoth,It is never too late to be what you might have been.  #KronosStar #POKRally,,,
mbdata,20140123192545,KronosQuoth,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI,,,
mbdata,20140123192600,microBanana,RT @AbilaFireDept Abila Fire Department announces expansion of evacuation area #AFD,,,
mbdata,20140123192600,pinky,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192600,muppiesRock,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192600,gardener4958,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,
mbdata,20140123192600,worldWatcher,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,
mbdata,20140123192613,KronosStar,The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,,,
mbdata,20140123192613,CentralBulletin,expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123192613,trollingsnark,Next round of deportations beginning. #disappeared,,,
mbdata,20140123192613,trapanitweets,"Bike is totally trashed.? Looked like a nice one, too.?",36.054,24.901,
mbdata,20140123192615,junkman377,How's your credit rating? Need a boost? fixit.kronos/creditratings #abila #badcredit,,,
mbdata,20140123192615,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,,,
mbdata,20140123192637,KronosQuoth,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally,,,
mbdata,20140123192637,skinnyJeans,He who hesitates is lost! #KronosStar #POKRally,,,
mbdata,20140123192637,KronosQuoth,We become what we think about.  #KronosStar #POKRally,,,
mbdata,20140123192637,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",,,
mbdata,20140123192655,trollingsnark,Taking bets on how many of these people are never heard from again.,,,
mbdata,20140123192655,trapanitweets,"Titanium frame, carbon wheels. guy's gonna be pissed when he gets over being scared.",36.054,24.901,
ccdata,20140123192655,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,N. Antoniadou St / N. Estos St
mbdata,20140123192700,rrWine,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192700,rrWine,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192700,klingon4real,RT @HomelandIlluminations officials have announced the expansion of evacuation area. #HI,,,
mbdata,20140123192700,rnbwBrite,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,
mbdata,20140123192700,sithLordJames,RT @AbilaPoliceDepartment Abila Police Department urges any witnesses of the hit and run incident on Schaber between Eira & Edessis to contact authorities with any information #APD,,,
mbdata,20140123192700,InternationalNews,Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123192700,NewsOnlineToday,"Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",,,
mbdata,20140123192700,dangermice,"They are getting ready to go house to house I""""m really worried #abilafire""""",36.059,24.894,
mbdata,20140123192700,trapanitweets,cops and docs just arrived.,36.054,24.901,
ccdata,20140123192700,,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN,,,Profitou Ilia St / Egeou Ave
mbdata,20140123192704,KronosQuoth,"Certain things catch your eye, but pursue only those that capture the heart.  #KronosStar #POKRally",,,
mbdata,20140123192713,siliconKing,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123192713,siliconKing,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123192734,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",,,
mbdata,20140123192756,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,
mbdata,20140123192756,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,
mbdata,20140123192800,wireHead1122,RT @dangermice They must be really worried,,,
mbdata,20140123192800,jgrobannne,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123192800,lindyT,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",,,
mbdata,20140123192800,stolkfair,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",,,
mbdata,20140123192800,farmboy,"RT @dangermice They are getting ready to go house to house I""""m really worried #abilafire""""",,,
mbdata,20140123192813,teresaJ,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,,,
mbdata,20140123192813,ninjabob,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,,,
mbdata,20140123192813,gardener4958,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123192821,junkieduck113,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,20140123192821,KronosQuoth,"Whatever the mind of man can conceive and believe, it can achieve.  #KronosStar #POKRally",,,
mbdata,20140123192821,KronosQuoth,Don't let the fear of losing be greater than the excitement of winning.  #POKRally #HI,,,
mbdata,20140123192843,KronosQuoth,"You may be disappointed if you fail, but you are doomed if you dont try.  #KronosStar #POKRally",,,
mbdata,20140123192843,kedits,I recommend this site #abila dates.kronos/clickhere,,,
mbdata,20140123192843,KronosQuoth,Successful entrepreneurs are givers and not takers of positive energy.  #POKRally #HI,,,
mbdata,20140123192855,zengardener,"RT @trapanitweets Titanium frame, carbon wheels. guy's gonna be pissed when he gets over being scared.",,,
mbdata,20140123192900,blueSunshine,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,
mbdata,20140123192900,jaques,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,
mbdata,20140123192900,rrWine,RT @HomelandIlluminations Fire officials have expanded evacuation area. Police are going door to door ordering residents to leave #HI,,,
mbdata,20140123192900,wiseWords,RT @trollingsnark TADA! Stage 3. Wide the area so that government agents can inspect your apartment for your protection!,,,
mbdata,20140123192900,pinky,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123192900,jgrobannne,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",,,
mbdata,20140123192908,wiseWords,RT @martaO This is the worst. Now my ashtma kicks in. #smokygridlock,,,
mbdata,20140123192913,lordWally,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123192913,BlueVelvet,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123192913,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,
mbdata,20140123192913,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,
mbdata,20140123192942,KronosQuoth,Don't let what you cannot do interfere with what you can do.  #POKRally #HI,,,
mbdata,20140123192942,Clevvah4Evah,I literally felt like blowing them up #POK #Rally #Grammar,,,
mbdata,20140123192942,KronosQuoth,"If you want your children to turn out well, spend twice as much time with them, and half as much money.  #KronosStar #POKRally",,,
mbdata,20140123192942,KronosQuoth,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI",,,
mbdata,20140123193000,dragonRider1,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123193000,stolkfair,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123193000,pinky,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",,,
mbdata,20140123193000,HomelandIlluminations,Police are going door to door ordering residents to vacate immediately. #HI,,,
mbdata,20140123193000,michelleR,See my #PhotoAlbum account for pics of the #DancingDolphinFire,,,
mbdata,20140123193000,martaO,Now 1/2 hour late -- #pleasedontgiveuponme #imreallypromptmostofthetime,,,
mbdata,20140123193000,anaregents,Viktor-E rocks!,,,
mbdata,20140123193000,sofitees,@carlyscoffee best coffee in Abila,36.059,24.857,
ccdata,20140123193000,,TRAFFIC STOP,,,3701 Polvo St
mbdata,20140123193010,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,
mbdata,20140123193010,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,
mbdata,20140123193010,KronosQuoth,"There is only one way to avoid criticism: do nothing, say nothing, and be nothing.  #KronosStar #POKRally",,,
mbdata,20140123193013,teresaJ,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,,,
mbdata,20140123193013,wiseWords,RT @KronosStar The fire marshal has decided to evacuate additional buildings. #KronosStar #DancingDolphinFire,,,
mbdata,20140123193013,farmboy,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123193013,ninjabob,RT @CentralBulletin expansion of evacuation perimeter in Abila fire #Abila #CentralBulletin,,,
mbdata,20140123193032,KronosQuoth,"The successful warrior is the average man, with laser-like focus.  #POKRally #HI",,,
mbdata,20140123193032,KronosQuoth,The future heals descriptions of marvel #POKRally #HI,,,
mbdata,20140123193054,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,
mbdata,20140123193100,phantomagate,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123193100,muppiesRock,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123193100,vetsRock,RT @InternationalNews Neighborhood evacuations in Dancing Dolphin Fire #Abila #intNews,,,
mbdata,20140123193100,plasticParts,"RT @NewsOnlineToday Additional residents being evacuated in Dancing Dolphin fire in Abila, #newsOnline",,,
mbdata,20140123193100,sarajane,RT @martaO Now 1/2 hour late -- #pleasedontgiveuponme #imreallypromptmostofthetime,,,
mbdata,20140123193100,BlueVelvet,RT @sofitees @carlyscoffee best coffee in Abila,,,
mbdata,20140123193124,junkman995,"I lost a bunch of weight, this stuff works! look at news article diet.kronos/starvenow  #abila #bestfood",,,
mbdata,20140123193124,KronosQuoth,Failure is the condiment that gives success its flavor.  #POKRally #HI,,,
mbdata,20140123193124,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123193124,KronosQuoth,"You who are without sin, cast the first stone  #KronosStar #POKRally",,,
mbdata,20140123193148,KronosQuoth,"Limitations live only in our minds.  But if we use our imaginations, our possibilities become limitless.  #KronosStar #POKRally",,,
mbdata,20140123193148,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123193212,KronosQuoth,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally",,,
mbdata,20140123193212,KronosQuoth,"Success is the sum of small efforts, repeated day-in and day-out.  #POKRally #HI",,,
mbdata,20140123193212,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,
mbdata,20140123193241,junkman995,time for a refill ? refill your meds online at drugs.kronos/cheappills #abila #pharmacyripoff,,,
mbdata,20140123193241,hotdrugs225,Hi! I advise you to visit this link hottips.kronos/trading #abila,,,
mbdata,20140123193241,KronosQuoth,Only put off until tomorrow what you are willing to die having left undone.  #POKRally #HI,,,
mbdata,20140123193302,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,
mbdata,20140123193302,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,
mbdata,20140123193302,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,,,
mbdata,20140123193325,KronosQuoth,Knowledge is being aware of what you can do. Wisdom is knowing when not to do it.  #POKRally #HI,,,
mbdata,20140123193325,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123193325,Clevvah4Evah,Youre the penultimate girlfriend! #POK #Rally #Grammar,,,
mbdata,20140123193346,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",,,
mbdata,20140123193400,microBanana,RT @michelleR See my #PhotoAlbum account for pics of the #DancingDolphinFire,,,
mbdata,20140123193411,KronosQuoth,"If you want to achieve excellence, you can get there today. As of this second, quit doing less-than-excellent work.  #POKRally #HI",,,
mbdata,20140123193411,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,,,
mbdata,20140123193411,KronosQuoth,Life is not about finding yourself. Life is about creating yourself.  #POKRally #HI,,,
mbdata,20140123193432,KronosQuoth,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally,,,
mbdata,20140123193454,KronosQuoth,You can never cross the ocean until you have the courage to lose sight of the shore.  #KronosStar #POKRally,,,
mbdata,20140123193507,AbilaPost,another police unit has been dispatched to help with house to house evacuation?#AbilaPost,,,
mbdata,20140123193507,OnlytheTruth,Look at 'em run!,,,
mbdata,20140123193507,hngohebo_ABILAPOST,bicyclist in hit and run accident at 500 block of Schaber uninjured #AbilaPost,,,
mbdata,20140123193507,KronosStar,The bicyclist in the 500 block of Schaber accident is uninjured.  #KronosStar,,,
mbdata,20140123193507,AbilaPoliceDepartment,Abila Police Department reports pursuit of suspected hit and run vehicle - pursuit is headed west on Egeou?#APD,,,
mbdata,20140123193507,trapanitweets,Henri -bike guy- done talking to coppers now looking at his trashed bike.,36.054,24.901,
mbdata,20140123193507,brewvebeenserved,Going to give the biker a coffee!! He's Bean Served!,36.054,24.901,
ccdata,20140123193507,,RECKLESS/HAZARADOUS DRIVER-IN PROGRESS,,,Egeou Ave / Polvo St
mbdata,20140123193522,KronosQuoth,"Thinking should become your capital asset, no matter whatever ups and downs you come across in your life.  #POKRally #HI",,,
mbdata,20140123193522,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,
mbdata,20140123193522,KronosQuoth,Remember that not getting what you want is sometimes a wonderful stroke of luck.  #KronosStar #POKRally,,,
mbdata,20140123193547,KronosQuoth,"People often say that motivation doesn't last. Well, neither does bathing - that's why we recommend it daily.  #POKRally #HI",,,
mbdata,20140123193547,KronosQuoth,Nothing in the world is more common than unsuccessful people with talent.  #POKRally #HI,,,
ccdata,20140123193558,,PURSUIT-POLICE UNIT #253 IN PURSUIT,,,Egeou Ave / Nia Ave
mbdata,20140123193600,AbilaPost,If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123193600,AbilaAllFaith,Donations for the #DancingDolphinsFire victims being accepted now #GenerousAbila,,,
mbdata,20140123193600,martaO,Why arent you answering your phone? #notthatintome,,,
mbdata,20140123193600,trollingsnark,Evacuation of our rights you mean @AbilaPost,,,
mbdata,20140123193600,stuffNstuff,Cyclist safety meeting #eastAbila #cycling,,,
mbdata,20140123193600,KronosStar,Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,,,
mbdata,20140123193600,HomelandIlluminations,"Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123193600,trapanitweets,I think he's? crying.,36.054,24.901,
mbdata,20140123193600,surferMan,Some dude just blasted a red light and has a cop in pursuit #gonnagetit,,,
mbdata,20140123193600,Officia1AbilaPost,The untold link between #POK and #GAStech smad.co.kronos/b33nk4xs,,,
ccdata,20140123193600,,PURSUIT CONTINUES-POLICE UNITS #253 AND #357/SECOND UNIT JOINS,,,Egeou Ave / Limnou St
mbdata,20140123193610,KronosQuoth,Too many of us are not living our dreams because we are living our fears.  #KronosStar #POKRally,,,
mbdata,20140123193610,KronosQuoth,"You take your life in your own hands, and what happens? A terrible thing, no one to blame.  #KronosStar #POKRally",,,
mbdata,20140123193610,KronosQuoth,"Waste not, want not  #KronosStar #POKRally",,,
mbdata,20140123193641,KronosQuoth,You cant fall if you dont climb.  But theres no joy in living your whole life on the ground.  #KronosStar #POKRally,,,
mbdata,20140123193641,KronosQuoth,The battles that count arent the ones for gold medals. The struggles within yourself #KronosStar #POKRally,,,
mbdata,20140123193700,slamrjamr,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123193700,soup4u,RT @AbilaPost If in the vicinity of Achilleos & Madeg please evacuate donot wait for fire or police officers #AbilaPost,,,
mbdata,20140123193700,BlueVelvet,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,,,
mbdata,20140123193700,sithLordJames,RT @KronosStar Abila police are in pursuit of an erratic driver who ran a red light on Polvo.  #KronosStar,,,
mbdata,20140123193700,vetsRock,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
mbdata,20140123193700,worldWatcher,"RT @HomelandIlluminations Reports coming in about a possible hit and run, police in pursuit. #HI",,,
