type,date(yyyyMMddHHmmss),author,message,latitude,longitude, location
mbdata,20140123203303,KronosQuoth,"To live a creative life, we must lose our fear of being wrong.  #POKRally #HI",,,
mbdata,20140123203311,vonneka,RT @megaMan police moving people back - kid jujst got caught #TAG,,,
mbdata,20140123203331,KronosQuoth,"If the wind will not serve, take to the oars.  #KronosStar #POKRally",,,
mbdata,20140123203349,CentralBulletin,top floors of Dancing Dolphin have collapsed #Abila #CentralBulletin,,,
mbdata,20140123203349,truccotrucco,why dont the cops do anything? save us pls! #APD #standoff,36.059,24.856,
mbdata,20140123203349,megaMan,no change  #slowdown #TAG,,,
mbdata,20140123203352,wireHead1122,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,
mbdata,20140123203352,pinky,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203359,BlueVelvet,RT @FriendsOfKronos stand off dragging on are they debating how stufpid the terrorists are? #POK,,,
mbdata,20140123203400,sarajane,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203400,muppiesRock,RT @KronosStar Firemen are running from the building. Something is wrong... #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203400,dolls4sale,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,
mbdata,20140123203400,lordWally,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,
mbdata,20140123203400,dtennent,RT @AbilaPost Despite being advised to avoid the area the crowd has continued to grow around the standoff #AbilaPost,,,
mbdata,20140123203400,stolkfair,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,
mbdata,20140123203400,truccotrucco,arent swat suppposed to be the tough buys that swoop in & save the day? what are they waiting for? were trapped!,36.059,24.856,
mbdata,20140123203400,brontes_riff,Lots of sitting. What's the matter communications down with the evil overlord?,,,
mbdata,20140123203400,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,
mbdata,20140123203400,KronosQuoth,"Take up one idea. Make that one idea your life -- think of it, dream of it, live on that idea.  #POKRally #HI",,,
mbdata,20140123203400,KronosQuoth,You can't connect the dots looking forward; you can only connect them looking backwards. #POKRally #HI,,,
mbdata,20140123203400,maskedWoman101,free iThing contest click here contest.kronos/freeiThing  #abila #iThing,,,
ccdata,20140123203401,,PROWLER,,,Niovis St / N. Aveny St
mbdata,20140123203403,panopticon,this standoff is going nowhere do they have hostages or someothing?,,,
mbdata,20140123203422,KronosQuoth,I attribute my success to this: I never gave or took any excuse.  #KronosStar #POKRally,,,
mbdata,20140123203443,KronosQuoth,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI,,,
mbdata,20140123203443,cminvestments11,Have you heard millions of people are making $5k+/Mo from home? heres how...workAthome.kronos/scam #kronos #abilajobs,,,
mbdata,20140123203447,pinky,RT @Officia1AbilaPost The latest news behind the #GAStech #mystery.  smad.co.kronos/cbcje9q,,,
mbdata,20140123203452,worldWatcher,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,
mbdata,20140123203452,dragonRider1,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,
mbdata,20140123203452,wiseWords,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,
mbdata,20140123203452,henri,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203452,electricAvenue,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203500,henri,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,
mbdata,20140123203502,KronosStar,AFD says the building isn't safe to re-enter.  They will fight the fire from the outside only now. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203502,HomelandIlluminations,No word on condition of injured firefighter sent to hospital. #HI,,,
mbdata,20140123203502,truccotrucco,why is this taking so long? im starting to feel sick #standoff,36.059,24.856,
mbdata,20140123203502,protoGuy,this is takign 4ever why dont they shoot him?,,,
mbdata,20140123203502,megaMan,ha - two of the SWAT guys just walked by and didn't notice me.  #lucky #TAG,,,
mbdata,20140123203502,panopticon,heading around the corner to get a better look,,,
mbdata,20140123203502,roger_roger,still here,,,
mbdata,20140123203509,KronosStar,AFD has summoned three additional fire units to help control the blaze. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203509,AbilaPost,#AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,
mbdata,20140123203509,HomelandIlluminations,Additional fire units have been dispatched to Dancing Dolphin fire. #HI,,,
mbdata,20140123203509,GreyCatCollectibles,oh my oh my oh my. Everything is gone! What will be come of us?,,,
mbdata,20140123203509,kingWilly,Q: How many #AFD does it take to put out a fire? A: more than this! #dancingdolphinfire,,,
mbdata,20140123203509,praise111,Praying that calmer hearts and minds prevail #AbilaPrays,,,
mbdata,20140123203509,luvwool,"Actually, that's a pretty nice #blackvan. Nice window tint job.",,,
mbdata,20140123203509,MarcusDrymiau,can't believe people in here are moving TOWARDS the danger #shooter #stupid,,,
ccdata,20140123203509,,SUBJECT STOP,,,4001 N. Arbete St
mbdata,20140123203514,KronosQuoth,"If you want your children to turn out well, spend twice as much time with them, and half as much money.  #KronosStar #POKRally",,,
mbdata,20140123203543,KronosQuoth,"Few things can help an individual more than to place responsibility on him, and to let him know that you trust him.   #KronosStar #POKRally",,,
mbdata,20140123203543,KronosQuoth,The starting point of all achievement is desire.  #POKRally #HI,,,
mbdata,20140123203547,jgrobannne,RT @truccotrucco so bored & so scared ive never felt like this before #standoff,,,
mbdata,20140123203552,dolls4sale,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,
mbdata,20140123203552,electricAvenue,RT @truccotrucco i wish this was over i can barely even type anthing #standoff,,,
mbdata,20140123203552,teresaJ,RT @protoGuy i wonder what the cops are offering the van dude to get him to give up,,,
mbdata,20140123203552,brandonL,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203552,jgrobannne,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203552,lindyT,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203552,blueSunshine,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203600,soup4u,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,
mbdata,20140123203609,lindyT,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,
mbdata,20140123203611,KronosQuoth,"Build your own dreams, or someone else will hire you to build theirs.  #KronosStar #POKRally",,,
mbdata,20140123203611,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,
mbdata,20140123203611,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,
mbdata,20140123203611,KronosQuoth,Intuition influences your own observations #POKRally #HI,,,
mbdata,20140123203639,KronosQuoth,The question isnt who is going to let me; its who is going to stop me.  #KronosStar #POKRally,,,
mbdata,20140123203649,gardener4958,RT @megaMan no change  #slowdown #TAG,,,
mbdata,20140123203652,stolkfair,RT @NewsOnlineToday Abila fire is under control. #NewsOnline,,,
mbdata,20140123203652,brain448,RT @AbilaPost Please avoid the area surrounding Gelatogalore intersection of Alexandrias & Ithakis police action underway #AbilaPost,,,
mbdata,20140123203656,truccotrucco,im sick im tired just wan to run out of here!,36.059,24.856,
mbdata,20140123203700,vetsRock,RT @AbilaPost the top floors have collapsed into the first floor?#AbilaPost,,,
mbdata,20140123203702,kedits,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer,,,
mbdata,20140123203702,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,
mbdata,20140123203709,vetsRock,RT @KronosStar AFD has summoned three additional fire units to help control the blaze. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203709,BlueVelvet,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,
mbdata,20140123203709,gardener4958,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,
mbdata,20140123203709,worldWatcher,"RT @luvwool Actually, that's a pretty nice #blackvan. Nice window tint job.",,,
mbdata,20140123203723,KronosQuoth,"Just when the caterpillar thought the world was ending, he turned into a butterfly.  #POKRally #HI",,,
mbdata,20140123203723,KronosQuoth,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #KronosStar #POKRally",,,
mbdata,20140123203748,KronosQuoth,"Take up one idea. Make that one idea your life - think of it, dream of it, live on that idea.#POKRally #HI",,,
mbdata,20140123203748,KronosQuoth,There are no traffic jams along the extra mile.  #KronosStar #POKRally,,,
mbdata,20140123203756,slamrjamr,RT @truccotrucco im sick im tired just wan to run out of here!,,,
mbdata,20140123203802,dragonRider1,RT @truccotrucco why is this taking so long? im starting to feel sick #standoff,,,
mbdata,20140123203802,rrWine,RT @panopticon heading around the corner to get a better look,,,
mbdata,20140123203808,KronosQuoth,It is never too late to be what you might have been.  #KronosStar #POKRally,,,
mbdata,20140123203808,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,,,
mbdata,20140123203808,KronosQuoth,The best time to plant a tree was 20 years ago. The second best time is now.  #KronosStar #POKRally,,,
mbdata,20140123203808,KronosQuoth,Success does not consist in never making mistakes but in never making the same one a second time.  #POKRally #HI,,,
mbdata,20140123203809,phantomagate,RT @GreyCatCollectibles oh my oh my oh my. Everything is gone! What will be come of us?,,,
mbdata,20140123203831,KronosQuoth,"Good things come to people who wait, but better things come to those who go out and get them.  #POKRally #HI",,,
mbdata,20140123203831,KronosQuoth,"As we look ahead into the next century, leaders will be those who empower others.  #POKRally #HI",,,
mbdata,20140123203900,KronosQuoth,Our greatest fear should not be of failure but of succeeding at things in life that don't really matter.  #POKRally #HI,,,
mbdata,20140123203900,KronosQuoth,People rarely succeed unless they have fun in what they are doing.  #POKRally #HI,,,
mbdata,20140123203900,KronosQuoth,Little minds are tamed and subdued by misfortune; but great minds rise above it.  #POKRally #HI,,,
mbdata,20140123203902,wiseWords,RT @KronosStar AFD says the building isn't safe to re-enter.  They will fight the fire from the outside only now. #KronosStar #DancingDolphinFire #AFDHeroes,,,
mbdata,20140123203909,dtennent,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,
mbdata,20140123203909,soup4u,RT @AbilaPost #AFD is requesting additional trucks to @dancingdolphin fire #AbilaPost,,,
mbdata,20140123203921,KronosQuoth,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",,,
mbdata,20140123203921,KronosQuoth,"To accomplish great things, we must not only act, but also dream, not only plan, but also believe. #POKRally #HI",,,
mbdata,20140123203950,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,
mbdata,20140123203950,Clevvah4Evah,How far is Paris from France? #POK #Rally #Grammar,,,
mbdata,20140123203950,KronosQuoth,"Be miserable. Or motivate yourself. Whatever has to be done, it's always your choice.  #POKRally #HI",,,
mbdata,20140123203950,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,20140123204000,InternationalNews,Dancing Dolphin Fire has suddeny escalated. #abila #IntNews,,,
mbdata,20140123204000,truccotrucco,just poked my head up looks like hundred of people outside #standoff,36.059,24.856,
mbdata,20140123204000,megaMan,@ben theres a couple hundred at each end of the street no clue how many police here now #TAG,,,
ccdata,20140123204000,,TRAFFIC STOP,,,Vissaraki St / Rist Way
mbdata,20140123204014,KronosQuoth,"Your time is limited, so dont waste it living someone elses life.  #KronosStar #POKRally",,,
mbdata,20140123204014,KronosQuoth,The most common way people give up their power is by thinking they dont have any.  #KronosStar #POKRally,,,
mbdata,20140123204035,KronosQuoth,Every child is an artist.  The problem is how to remain an artist once he grows up.  #KronosStar #POKRally,,,
mbdata,20140123204058,KronosQuoth,The two most important days in your life are the day you are born and the day you find out why.  #KronosStar #POKRally,,,
mbdata,20140123204058,KronosQuoth,"Do what you can, where you are, with what you have.  #KronosStar #POKRally",,,
mbdata,20140123204100,courage4life,RT @InternationalNews Dancing Dolphin Fire has suddeny escalated. #abila #IntNews,,,
mbdata,20140123204125,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,
mbdata,20140123204125,KronosQuoth,No masterpiece was ever created by a lazy artist. #POKRally #HI,,,
mbdata,20140123204125,KronosQuoth,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally",,,
mbdata,20140123204125,whiteprotein,Artist ? musician? need more followers ? click here  followme.kronos/artists #abila #artists,,,
mbdata,20140123204149,KronosQuoth,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI,,,
mbdata,20140123204214,KronosQuoth,The mind is everything. What you think you become.   #KronosStar #POKRally,,,
mbdata,20140123204214,KronosQuoth,"Whenever you see a successful person you only see the public glories, never the private sacrifices to reach them.  #POKRally #HI",,,
mbdata,20140123204236,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,
mbdata,20140123204236,KronosQuoth,Little minds are tamed and subdued by misfortune; but great minds rise above it.  #POKRally #HI,,,
mbdata,20140123204236,KronosQuoth,"I find that when you have a real interest in life and a curious life, that sleep is not the most important thing.  #POKRally #HI",,,
mbdata,20140123204301,truccotrucco,who comes to see this? all i want to do is get out of here! #standoff,36.059,24.856,
mbdata,20140123204306,KronosQuoth,"Either you run the day, or the day runs you.  #KronosStar #POKRally",,,
mbdata,20140123204326,KronosQuoth,The secret of the universe depends on intrinsic timelessness #POKRally #HI,,,
mbdata,20140123204326,meds4realz43,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,20140123204326,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,20140123204354,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,
mbdata,20140123204354,KronosQuoth,If you're going through hell keep going.  #POKRally #HI,,,
mbdata,20140123204425,KronosQuoth,"I find that the harder I work, the more luck I seem to have.  #POKRally #HI",,,
mbdata,20140123204425,KronosQuoth,Things work out best for those who make the best of how things work out.  #POKRally #HI,,,
mbdata,20140123204446,KronosQuoth,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally,,,
mbdata,20140123204446,KronosQuoth,It does not matter how slowly you go as long as you do not stop.  #KronosStar #POKRally,,,
mbdata,20140123204446,KronosQuoth,"Build your own dreams, or someone else will hire you to build theirs.  #KronosStar #POKRally",,,
mbdata,20140123204500,HomelandIlluminations,Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204500,AbilaAllFaith,"Prayers for our sisters and brothers - the injured, the firghtened, and the displaced",,,
mbdata,20140123204500,grlPwrz505,fund raiser for homeless kids- supported by #AFD meeting this weekend at the city park #abilaCityPark,,,
mbdata,20140123204500,truccotrucco,anybody out there watching the standoff i iwll gladly switch places with you #idiots #standoff,36.059,24.856,
mbdata,20140123204500,megaMan,Any questions from my new followers? #TAG,,,
mbdata,20140123204500,AbilaPost,nothing new to report: heavily armed #APD SWAT still in standoff with occupants of black van #AbilaPost,,,
mbdata,20140123204500,panopticon,cops have cordoned off the area but i got a pretty good view now of the standoff,,,
ccdata,20140123204500,,VANDALISM-REPORT,,,N. Parla St / N. Dentro St
mbdata,20140123204508,KronosQuoth,"If youre offered a seat on a rocket ship, dont ask what seat! Just get on.  #KronosStar #POKRally",,,
mbdata,20140123204508,KronosQuoth,Fortune sides with him who dares.  #POKRally #HI,,,
mbdata,20140123204508,KronosQuoth,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #KronosStar #POKRally",,,
mbdata,20140123204535,KronosQuoth,"Trust because you are willing to accept the risk, not because it's safe or certain.  #POKRally #HI",,,
mbdata,20140123204557,Clevvah4Evah,The rally has peaked my interest! #POK #Rally #Grammar,,,
mbdata,20140123204557,KronosQuoth,Develop success from failures. Discouragement and failure are two of the surest stepping stones to success.  #POKRally #HI,,,
mbdata,20140123204557,carjunkers,I recommend this site #abila dates.kronos/clickhere,,,
mbdata,20140123204557,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,
mbdata,20140123204600,zengardener,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204600,stolkfair,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204600,jaques,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204607,CentralBulletin,Abila police SWAT still in stand off #Abila #CentralBulletin,,,
mbdata,20140123204620,KronosQuoth,Everything youve ever wanted is on the other side of fear.  #KronosStar #POKRally,,,
mbdata,20140123204645,reggierockin776,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,20140123204700,brandonL,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204700,brain448,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204700,teresaJ,"RT @AbilaAllFaith Prayers for our sisters and brothers - the injured, the firghtened, and the displaced",,,
mbdata,20140123204713,FriendsOfKronos,stand off continues with POK terrorists,,,
mbdata,20140123204713,megaMan,@tomish I don't think they could come up behind - I dont see how,,,
mbdata,20140123204714,KronosQuoth,A person who never made a mistake never tried anything new.  #KronosStar #POKRally,,,
mbdata,20140123204714,KronosQuoth,"To live a creative life, we must lose our fear of being wrong.  #POKRally #HI",,,
mbdata,20140123204714,KronosQuoth,A successful man is one who can lay a firm foundation with the bricks others have thrown at him.  #POKRally #HI,,,
mbdata,20140123204744,Clevvah4Evah,"In edition, you should always add instead of multiply #POK #Rally #Grammar",,,
mbdata,20140123204744,Clevvah4Evah,I want a job 80% mental 30% fiscal #POK #Rally #Grammar,,,
mbdata,20140123204744,KronosQuoth,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI",,,
mbdata,20140123204744,meds4realz43,you r famous now haha  badprofiles.kronos/tacky   #abila #pictures,,,
mbdata,20140123204800,phantomagate,RT @grlPwrz505 fund raiser for homeless kids- supported by #AFD meeting this weekend at the city park #abilaCityPark,,,
mbdata,20140123204800,microBanana,RT @AbilaPost nothing new to report: heavily armed #APD SWAT still in standoff with occupants of black van #AbilaPost,,,
mbdata,20140123204808,KronosQuoth,"Happiness is a butterfly, which when pursued, is always beyond your grasp. #POKRally #HI",,,
ccdata,20140123204817,,ALARM-SECURE NO CRIME,,,5401 N. Hix St
mbdata,20140123204829,KronosQuoth,A truly rich man is one whose children run into his arms when his hands are empty.  #KronosStar #POKRally,,,
mbdata,20140123204829,KronosQuoth,Little minds are tamed and subdued by misfortune; but great minds rise above it.  #POKRally #HI,,,
mbdata,20140123204829,Clevvah4Evah,Thats bad I have carpool tunnel #POK #Rally #Grammar,,,
mbdata,20140123204829,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,
mbdata,20140123204844,truccotrucco,shuoldve stayed at the rally #standoff,36.059,24.856,
mbdata,20140123204844,megaMan,@tomish besides I think they are trying to talk them down #TAG,,,
mbdata,20140123204851,KronosQuoth,Do one thing every day that scares you.  #POKRally #HI,,,
mbdata,20140123204851,KronosQuoth,The best revenge is massive success.  #KronosStar #POKRally,,,
mbdata,20140123204851,Clevvah4Evah,My hand hurts I think I have carpet tunnel #POK #Rally #Grammar,,,
mbdata,20140123204851,KronosQuoth,"If you want to lift yourself up, lift up someone else.  #KronosStar #POKRally",,,
mbdata,20140123204900,dtennent,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204900,stolkfair,RT @HomelandIlluminations Additional units have arrived at Dancing Dophin fire. #HI,,,
mbdata,20140123204913,KronosQuoth,We become what we think about.  #KronosStar #POKRally,,,
mbdata,20140123204913,KronosQuoth,Go confidently in the direction of your dreams.  Live the life you have imagined.  #KronosStar #POKRally,,,
mbdata,20140123204913,KronosQuoth,Knowledge is being aware of what you can do. Wisdom is knowing when not to do it.  #POKRally #HI,,,
mbdata,20140123204913,KronosQuoth,"Successful people do what unsuccessful people are not willing to doDon't wish it were easier, wish you were better.  #POKRally #HI",,,
mbdata,20140123204932,yomamma,I want to be a firefighter #AFD #fireiscool,,,
mbdata,20140123204932,megaMan,@lola I hope you didn't see me on TV #layinglow #TAG,,,
mbdata,20140123204932,mattdies,We just got back from Gelato Galore.  #lucky #blessed,,,
mbdata,20140123204939,KronosQuoth,"Try not to become a person of success, but rather try to become a person of value.  #POKRally #HI",,,
mbdata,20140123204939,KronosQuoth,"Two roads diverged in a wood, and I—I took the one less traveled by, And that has made all the difference.  #KronosStar #POKRally",,,
mbdata,20140123205000,KronosStar,"The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,
mbdata,20140123205000,HomelandIlluminations,Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205000,mattdies,Cant go home cant drive anywhere #stuck #stupidfire,,,
mbdata,20140123205000,footfingers,mad at the system? join the POK's fight for justice #POK,36.054,24.902,
mbdata,20140123205000,megaMan,bunch of trenchcoat types miilling around #TAG,,,
mbdata,20140123205000,panopticon,still talking with negotiator from police just give up buddy,,,
ccdata,20140123205000,,NARCOTIC ACTIVITY-REPORT,,,4754 N. Valmai St
mbdata,20140123205005,KronosQuoth,The first step toward success is taken when you refuse to be a captive of the environment in which you first find yourself.  #POKRally #HI,,,
mbdata,20140123205005,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,,,
mbdata,20140123205005,Clevvah4Evah,Don't be disinterested in the movie! #POK #Rally #Grammar,,,
mbdata,20140123205005,KronosQuoth,"We become what we think about most of the time, and that's the strangest secret.  #POKRally #HI",,,
mbdata,20140123205034,KronosQuoth,"Build your own dreams, or someone else will hire you to build theirs.  #KronosStar #POKRally",,,
mbdata,20140123205034,KronosQuoth,Believe you can and youre halfway there.  #KronosStar #POKRally,,,
mbdata,20140123205100,farmboy,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,
mbdata,20140123205100,ninjabob,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,
mbdata,20140123205100,luvMyPants,"RT @KronosStar The firemen have turned their hoses onto the surrounding buildings, likely to keep the fire from spreading. #KronosStar #DancingDolphinFire",,,
mbdata,20140123205100,siliconKing,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205100,dolls4sale,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205102,KronosQuoth,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally,,,
mbdata,20140123205102,KronosQuoth,Go confidently in the direction of your dreams.  Live the life you have imagined.  #KronosStar #POKRally,,,
mbdata,20140123205124,dirtdigger334,I recommend this site #abila dates.kronos/clickhere,,,
mbdata,20140123205124,KronosQuoth,You may only succeed if you desire succeeding; you may only fail if you do not mind failing.  #POKRally #HI,,,
mbdata,20140123205124,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,
mbdata,20140123205147,KronosQuoth,"Teach thy tongue to say, I do not know, and thous shalt progress.  #KronosStar #POKRally",,,
mbdata,20140123205147,KronosQuoth,All progress takes place outside the comfort zone.  #POKRally #HI,,,
mbdata,20140123205200,vonneka,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205200,joyce101,RT @footfingers mad at the system? join the POK's fight for justice #POK,,,
mbdata,20140123205200,AbilaPost,#AFD has shifted focus to protecting surrounding buildings from the spread of fire #AbilaPost,,,
mbdata,20140123205200,AbilaAllFaith,do not lose faith! Persevere bravely,,,
mbdata,20140123205200,truccotrucco,poked my head up looks like negotiations are still going pls hurry poeple are starting to freak out in here #gelatogalorestandoff,36.059,24.856,
mbdata,20140123205200,megaMan,negotiator puts out his hands - what did that mean? #TAG,,,
mbdata,20140123205200,roger_roger,still here,,,
ccdata,20140123205200,,SUSPICIOUS SUBJECT/CIRCUMSTANCES-IN PROGRESS,,,N. Pilau St / N. Achilleos St
mbdata,20140123205211,KronosQuoth,You've got to get up every morning with determination if you're going to go to bed with satisfaction.  #POKRally #HI,,,
mbdata,20140123205211,KronosQuoth,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI",,,
mbdata,20140123205211,KronosQuoth,"Winning isnt everything, but wanting to win is.  #KronosStar #POKRally",,,
mbdata,20140123205211,KronosQuoth,"If you do what you always did, you will get what you always got.  #POKRally #HI",,,
mbdata,20140123205234,KronosQuoth,The best reason to start an organization is to make meaning; to create a product or service to make the world a better place.  #POKRally #HI,,,
mbdata,20140123205300,brain448,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205300,henri,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205300,electricAvenue,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205300,jaques,RT @roger_roger still here,,,
mbdata,20140123205303,junkman995,"This is NUTS, I swear I'm getting 100s of followers from this program!! Check it followers.kronos/getpeople #abila #followers",,,
mbdata,20140123205303,Clevvah4Evah,Serving filay minion tonite #POK #Rally #Grammar,,,
mbdata,20140123205325,KronosQuoth,No masterpiece was ever created by a lazy artist. #POKRally #HI,,,
mbdata,20140123205325,KronosQuoth,"Whenever you find yourself on the side of the majority, it is time to pause and reflect.  #POKRally #HI",,,
mbdata,20140123205325,KronosQuoth,"Nothing is impossible, the word itself says, Im possible!  #KronosStar #POKRally",,,
mbdata,20140123205356,Clevvah4Evah,Always flush out your ideas before presenting #POK #Rally #Grammar,,,
mbdata,20140123205400,BlueVelvet,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205400,klingon4real,RT @HomelandIlluminations Fire officials have begun control measures on surrounding buildings. #HI,,,
mbdata,20140123205400,dragonRider1,RT @truccotrucco poked my head up looks like negotiations are still going pls hurry poeple are starting to freak out in here #gelatogalorestandoff,,,
mbdata,20140123205425,KronosQuoth,What seems to us as bitter trials are often blessings in disguise. #POKRally #HI,,,
mbdata,20140123205425,KronosQuoth,"When in doubt, punt!  #KronosStar #POKRally",,,
mbdata,20140123205425,junkman995,Easy credit cards! get what you're worth! easycredit.kronos/morecredit #abila #nobanks,,,
mbdata,20140123205445,Clevvah4Evah,What number is your PIN number? #POK #Rally #Grammar,,,
mbdata,20140123205445,KronosQuoth,Fall seven times and stand up eight.  #KronosStar #POKRally,,,
mbdata,20140123205445,KronosQuoth,The only place where success comes before work is in the dictionary.  #POKRally #HI,,,
mbdata,20140123205510,KronosQuoth,Non-judgment shapes reckless self-knowledge #POKRally #HI,,,
mbdata,20140123205541,dirtdigger334,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars,,,
mbdata,20140123205604,KronosQuoth,Its not the years in your life that count. Its the life in your years.  #KronosStar #POKRally,,,
mbdata,20140123205604,deals4realz,He who hesitates is lost! #KronosStar #POKRally,,,
mbdata,20140123205604,KronosQuoth,"If you genuinely want something, don't wait for it -- teach yourself to be impatient.  #POKRally #HI",,,
